,date_purchased,company,car_make,car_model,car_year,car_color,purchase_price,car_tier
3874,2022-04-07,Goldner and Sons,Dodge,D150 Club,2020,Blue,65193,Luxury
3875,2018-05-03,D'Amore-Jaskolski,Jaguar,X-Type,2015,Indigo,90600,Economy
3876,2019-11-10,Lebsack and Sons,Nissan,Xterra,2013,Maroon,49176,Economy
3877,2020-12-11,Barton-Vandervort,Kia,Sephia,2017,Turquoise,85803,Off-Road
3878,2022-01-12,"Becker, Denesik and Monahan",Lexus,LS,2022,Teal,90806,Luxury
3879,2021-04-17,Steuber LLC,Maybach,62,2017,Khaki,30178,Economy
3880,2020-04-23,"Gulgowski, Schoen and Lind",Bentley,Mulsanne,2011,Aquamarine,77712,Budget
3881,2020-10-26,Hoppe Group,BMW,530,2011,Violet,41687,Sports
3882,2019-08-22,"Muller, Heidenreich and Littel",Cadillac,Escalade EXT,2020,Goldenrod,68228,Luxury
3883,2021-06-27,Bahringer Inc,Volkswagen,Passat,2015,Aquamarine,41453,Budget
3884,2021-07-24,"Hand, Aufderhar and Auer",Chevrolet,Corvette,2023,Red,72771,Sports
3885,2021-05-29,"Beier, Huels and Altenwerth",Land Rover,Range Rover,2016,Pink,92309,Budget
3886,2019-09-19,"Wunsch, Jakubowski and Kuphal",Chevrolet,S10,2011,Maroon,37738,Budget
3887,2021-07-20,Barton and Sons,Bentley,Continental GT,2012,Orange,35772,Budget
3888,2018-11-05,"Walter, Shanahan and Lind",Volvo,XC90,2012,Khaki,41987,Budget
3889,2020-07-25,Rau Group,GMC,Safari,2010,Teal,74907,Luxury
3890,2018-06-21,Jones Group,Chevrolet,Camaro,2016,Violet,98649,Luxury
3891,2023-03-19,Thiel-Hackett,Volvo,940,2019,Khaki,35070,Economy
3892,2020-01-04,Greenholt and Sons,Ford,Explorer,2011,Teal,29307,Budget
3893,2021-03-04,Crona LLC,Mercury,Capri,2023,Pink,66502,Sports
3894,2021-10-14,Thompson LLC,Saab,9-5,2016,Orange,33705,Luxury
3895,2021-07-05,"Bartoletti, Langosh and Jacobs",Dodge,Ram Van B150,2014,Goldenrod,54365,Sports
3896,2020-01-27,Heaney LLC,Chevrolet,Impala SS,2014,Red,92077,Economy
3897,2022-06-04,Reichel-Emmerich,Volvo,960,2014,Red,17766,Off-Road
3898,2019-09-29,Dooley and Sons,Chevrolet,Caprice,2022,Red,15536,Luxury
3899,2018-11-23,"Ziemann, Mosciski and Kunze",Oldsmobile,Cutlass Supreme,2013,Indigo,49943,Economy
3900,2023-02-07,"Robel, Gleichner and Stracke",Mercedes-Benz,S-Class,2021,Fuscia,67724,Sports
3901,2021-12-08,Towne-Block,Maserati,Spyder,2014,Purple,28718,Economy
3902,2022-05-24,Altenwerth-Hirthe,Infiniti,I,2021,Turquoise,22898,Luxury
3903,2021-11-01,Durgan-Stiedemann,Ford,E-Series,2012,Maroon,73280,Sports
3904,2019-11-16,Cole-Schmitt,Honda,Civic,2013,Crimson,62616,Economy
3905,2021-03-20,"Paucek, Langosh and Runolfsdottir",Dodge,Dakota,2014,Aquamarine,70666,Economy
3906,2020-03-14,Haley Group,GMC,Sonoma,2014,Red,75023,Off-Road
3907,2020-04-27,Kuvalis LLC,Lotus,Exige,2011,Blue,62815,Economy
3908,2018-08-24,Robel and Sons,Mercedes-Benz,SL-Class,2018,Puce,35208,Luxury
3909,2021-09-24,Kohler Group,Acura,TL,2021,Yellow,39884,Economy
3910,2019-06-07,"Moen, Johnson and Cummings",Dodge,Ram 2500,2016,Blue,94427,Luxury
3911,2019-11-25,Beer Group,Porsche,Cayenne,2016,Turquoise,62480,Economy
3912,2020-05-02,Crona LLC,Infiniti,M,2017,Violet,75677,Budget
3913,2023-03-20,"Durgan, Schamberger and Auer",Lexus,RX Hybrid,2013,Green,66401,Budget
3914,2020-05-30,"Abshire, Crist and Kemmer",Lexus,RX,2016,Crimson,46136,Budget
3915,2021-07-26,Hane LLC,Dodge,Ram 1500,2012,Purple,46695,Sports
3916,2018-01-21,Ratke LLC,Ford,LTD,2022,Teal,35325,Budget
3917,2019-11-18,Heidenreich-Kshlerin,Volvo,960,2018,Turquoise,46801,Luxury
3918,2020-04-07,Jacobi and Sons,MINI,Clubman,2010,Blue,18992,Luxury
3919,2020-05-27,"Murray, Schaden and Hammes",Pontiac,Trans Sport,2013,Indigo,51220,Sports
3920,2023-02-01,"Witting, Pfannerstill and Daugherty",Scion,xB,2010,Blue,12141,Off-Road
3921,2019-08-31,Hamill Group,Ford,Mustang,2011,Violet,28876,Economy
3922,2023-01-21,"Pouros, Rogahn and Gibson",Mercury,Cougar,2015,Crimson,48215,Economy
3923,2020-12-14,"O'Keefe, Pfannerstill and Shields",Toyota,Echo,2014,Indigo,61206,Economy
3924,2019-03-29,"Borer, Jones and Hickle",Volkswagen,New Beetle,2020,Violet,35865,Sports
3925,2021-06-08,Wisoky LLC,Subaru,Alcyone SVX,2010,Indigo,19781,Off-Road
3926,2022-02-04,"Wilderman, Casper and Kunde",Ford,F-Series,2020,Mauv,87425,Off-Road
3927,2019-02-13,"Kling, Hagenes and Greenfelder",Volkswagen,Jetta,2017,Yellow,69420,Budget
3928,2022-09-09,Leannon-Medhurst,Buick,Estate,2016,Orange,26851,Luxury
3929,2023-02-05,Lubowitz-McCullough,Mercury,Monterey,2020,Fuscia,74870,Sports
3930,2021-12-07,Crona-Runolfsdottir,Volvo,240,2013,Blue,53356,Budget
3931,2018-07-30,Huels-Strosin,Buick,Regal,2023,Mauv,63445,Off-Road
3932,2019-12-08,Balistreri Group,Toyota,Xtra,2022,Purple,25753,Luxury
3933,2020-08-16,Collier-Feil,Pontiac,Grand Prix,2010,Red,24665,Off-Road
3934,2021-06-29,Boyle-Beatty,Kia,Spectra,2017,Orange,85379,Budget
3935,2022-12-18,"Gusikowski, Corkery and Krajcik",Audi,S6,2019,Orange,69903,Economy
3936,2018-06-20,"Watsica, Rath and Larson",Chevrolet,Blazer,2022,Violet,67767,Sports
3937,2020-08-07,Ondricka-Stroman,Volvo,S80,2011,Teal,87216,Budget
3938,2021-12-17,Beer-Kutch,Chevrolet,3500,2016,Fuscia,69911,Sports
3939,2018-11-11,Daniel LLC,Mercury,Marquis,2018,Teal,63793,Sports
3940,2020-05-16,White Group,Buick,Century,2017,Goldenrod,74351,Economy
3941,2018-10-01,Ledner Group,Panoz,Esperante,2018,Indigo,28057,Budget
3942,2021-08-24,Hayes Group,Mazda,Mazda6,2010,Yellow,80242,Budget
3943,2022-09-09,Lynch and Sons,Chevrolet,Cobalt SS,2021,Violet,30432,Off-Road
3944,2018-08-18,"Pollich, Bauch and Sauer",Plymouth,Grand Voyager,2014,Pink,34079,Off-Road
3945,2020-04-27,"Armstrong, Gislason and Hermiston",Buick,LaCrosse,2017,Purple,43780,Off-Road
3946,2022-01-19,Feeney-Jacobson,Volkswagen,Golf,2023,Orange,97323,Off-Road
3947,2020-01-01,"Hilll, Botsford and Breitenberg",Ford,E-Series,2018,Mauv,47067,Off-Road
3948,2021-07-15,Kirlin-Sawayn,Ford,Taurus,2018,Indigo,20904,Luxury
3949,2022-06-16,Hettinger Group,Lincoln,LS,2012,Mauv,89141,Off-Road
3950,2019-02-08,Walsh LLC,Ford,Aspire,2015,Red,32613,Economy
3951,2022-10-24,Corkery-Gislason,Dodge,Grand Caravan,2023,Red,70203,Sports
3952,2021-07-20,Kautzer-Russel,Porsche,Cayenne,2011,Pink,97537,Economy
3953,2020-10-06,Corkery-Windler,Audi,S8,2012,Puce,70333,Budget
3954,2018-06-29,Rosenbaum Group,Nissan,Altima,2012,Yellow,92225,Sports
3955,2022-03-02,Bergnaum Inc,Nissan,Maxima,2013,Indigo,94590,Budget
3956,2020-06-25,Schneider-Kuhn,Isuzu,VehiCROSS,2010,Pink,19057,Sports
3957,2022-07-24,Nicolas LLC,Cadillac,DeVille,2021,Puce,96919,Economy
3958,2021-02-26,"Pfeffer, Dickinson and Balistreri",Acura,ZDX,2010,Aquamarine,42909,Economy
3959,2019-11-23,Herman LLC,Ford,Mustang,2020,Purple,45422,Off-Road
3960,2020-09-10,Wilkinson-Rosenbaum,Land Rover,Discovery,2011,Fuscia,58222,Sports
3961,2020-11-14,"Parker, Toy and Cruickshank",Chevrolet,Venture,2019,Mauv,48042,Off-Road
3962,2022-09-19,Batz and Sons,Subaru,SVX,2022,Aquamarine,48798,Economy
3963,2020-04-14,"Parisian, Schuster and Mann",Nissan,Quest,2013,Green,46975,Economy
3964,2022-06-05,Schmitt Inc,Chrysler,Aspen,2021,Crimson,30853,Luxury
3965,2022-11-07,Brakus Inc,Pontiac,Firebird,2022,Turquoise,27449,Budget
3966,2018-01-08,Rath-Bartell,GMC,Sonoma Club Coupe,2015,Indigo,52060,Off-Road
3967,2020-04-03,Schimmel-Schmitt,Chevrolet,Silverado 1500,2022,Maroon,26440,Luxury
3968,2021-11-13,"Price, Stroman and Macejkovic",Volvo,C70,2022,Green,10459,Economy
3969,2019-04-13,Davis-Wilderman,Jaguar,XJ,2023,Puce,45569,Off-Road
3970,2020-09-25,"Champlin, Braun and Ondricka",Kia,Rondo,2021,Indigo,92797,Budget
3971,2020-12-19,"Sauer, Hansen and Lehner",Audi,TT,2020,Red,96200,Economy
3972,2020-11-07,Bahringer LLC,Pontiac,Vibe,2010,Fuscia,20432,Luxury
3973,2022-08-30,Wilderman-Fay,GMC,Suburban 2500,2010,Mauv,95007,Luxury
3974,2021-08-16,Hammes Inc,Dodge,Spirit,2013,Orange,76759,Off-Road
3975,2018-04-14,Christiansen-Krajcik,Toyota,FJ Cruiser,2012,Purple,35801,Economy
3976,2018-01-22,Walter-Bruen,Kia,Rio,2012,Pink,95885,Budget
3977,2021-01-29,Leffler-Turner,Rolls-Royce,Ghost,2011,Teal,89720,Economy
3978,2020-12-25,Rodriguez Group,Suzuki,Forenza,2017,Puce,62442,Budget
3979,2018-04-28,"Koss, Gorczany and Bernier",BMW,530,2023,Khaki,24129,Luxury
3980,2021-07-31,Considine-Hackett,Pontiac,Firefly,2013,Mauv,97886,Luxury
3981,2021-05-11,Hickle-Volkman,Ford,Probe,2017,Yellow,40581,Budget
3982,2020-04-20,"Lang, Beatty and Kling",Saturn,Sky,2012,Mauv,11267,Sports
3983,2020-01-28,Glover-Witting,Jaguar,XF,2012,Maroon,73157,Sports
3984,2020-05-23,"Altenwerth, Fisher and Sporer",Kia,Mentor,2013,Blue,70334,Off-Road
3985,2022-04-06,Daniel-Davis,Mercury,Marauder,2014,Fuscia,55354,Sports
3986,2018-03-05,Turcotte-Von,Chevrolet,Aveo,2018,Mauv,31471,Off-Road
3987,2022-05-21,"Harris, Yundt and Langosh",Dodge,Ram Van B350,2016,Red,85052,Budget
3988,2022-06-18,"Murazik, Ullrich and Kovacek",Pontiac,Grand Prix,2019,Crimson,43197,Economy
3989,2023-02-05,"Quigley, Kulas and Grimes",Porsche,Cayenne,2016,Crimson,83865,Economy
3990,2019-04-12,Howe LLC,Ford,Edge,2013,Turquoise,12280,Luxury
3991,2021-01-25,Dooley and Sons,Ford,Bronco,2013,Mauv,69800,Sports
3992,2021-09-02,"Huels, West and Bode",Hyundai,Genesis,2011,Green,45697,Luxury
3993,2020-12-08,"Reichert, Beatty and Hegmann",Buick,Skylark,2011,Goldenrod,73059,Sports
3994,2021-02-27,"Zemlak, Heathcote and Stamm",Nissan,Sentra,2012,Turquoise,38837,Economy
3995,2019-07-07,Berge-McCullough,Audi,A8,2022,Turquoise,99718,Economy
3996,2019-01-21,"Bergstrom, Schultz and Sporer",Hyundai,Equus,2012,Blue,47270,Economy
3997,2022-05-04,"Hartmann, Olson and Botsford",Chevrolet,Express 2500,2012,Turquoise,11847,Luxury
3998,2022-06-13,Mante LLC,Ford,Thunderbird,2011,Green,15004,Economy
3999,2022-12-20,Murazik Inc,Aston Martin,DB9,2019,Puce,27844,Off-Road
4000,2019-10-04,Zieme-Gleason,Volvo,C70,2011,Goldenrod,85387,Economy
4001,2018-09-28,"Nicolas, Corwin and Hermiston",BMW,Z4,2010,Aquamarine,83768,Off-Road
4002,2019-07-10,Ruecker-Koss,Mercury,Tracer,2011,Maroon,73109,Sports
4003,2021-05-20,Jast Inc,Ford,Econoline E250,2023,Pink,98358,Budget
4004,2023-03-06,MacGyver and Sons,Chrysler,Pacifica,2023,Violet,84652,Off-Road
4005,2019-04-20,Kautzer-Morar,Ford,Expedition EL,2010,Goldenrod,44307,Off-Road
4006,2020-05-25,Mills-Schultz,Lexus,LX,2016,Fuscia,93622,Budget
4007,2020-05-28,Balistreri-Romaguera,Dodge,Ram Van 2500,2011,Mauv,57557,Budget
4008,2018-04-21,"Hilll, Rohan and Price",Lamborghini,Gallardo,2010,Teal,43471,Sports
4009,2022-03-24,Kozey-McKenzie,Volvo,XC70,2022,Crimson,51273,Budget
4010,2022-04-25,Rogahn-Botsford,Lotus,Esprit,2017,Yellow,82732,Economy
4011,2018-10-24,Kulas and Sons,Ford,F150,2012,Turquoise,79579,Sports
4012,2018-12-12,Grady and Sons,Subaru,Tribeca,2012,Khaki,37681,Budget
4013,2021-08-30,Goldner and Sons,Chevrolet,G-Series 3500,2011,Indigo,45036,Luxury
4014,2020-06-18,"Trantow, Boehm and Macejkovic",Chevrolet,Silverado 3500,2016,Green,12412,Sports
4015,2021-12-22,MacGyver LLC,Nissan,Frontier,2015,Puce,40552,Economy
4016,2021-09-28,Conroy Inc,Chevrolet,Cavalier,2012,Teal,11390,Sports
4017,2020-08-13,Nitzsche-Wiegand,Jeep,Liberty,2016,Blue,57024,Off-Road
4018,2022-04-12,Auer Group,Ford,Tempo,2022,Indigo,19362,Luxury
4019,2022-10-12,Lueilwitz-Bruen,Dodge,Caravan,2015,Goldenrod,57068,Off-Road
4020,2019-03-11,Sanford Inc,Volkswagen,Rabbit,2018,Orange,87569,Economy
4021,2020-07-13,"Franecki, Trantow and Ondricka",GMC,Yukon,2022,Khaki,41772,Economy
4022,2020-12-28,Beer-Goyette,Ford,F-Series,2016,Khaki,65674,Sports
4023,2021-11-09,Schaefer and Sons,Studebaker,Avanti,2019,Crimson,50352,Economy
4024,2019-09-18,Bashirian Group,Chevrolet,Corvette,2018,Fuscia,60411,Sports
4025,2018-09-27,Kris-Jacobson,Nissan,JUKE,2011,Maroon,30338,Sports
4026,2018-11-22,Prosacco Group,Chevrolet,1500,2016,Pink,37479,Off-Road
4027,2018-10-21,"Wisozk, Kunde and Hand",Pontiac,LeMans,2012,Orange,38171,Budget
4028,2018-09-16,Grant-Zieme,Kia,Spectra,2010,Purple,31035,Sports
4029,2022-12-22,"Gorczany, Brown and Bartell",Eagle,Talon,2022,Blue,38375,Off-Road
4030,2020-09-05,Hamill LLC,Ford,Econoline E350,2022,Yellow,44060,Economy
4031,2020-11-04,McDermott-Zulauf,GMC,Savana,2010,Violet,21243,Off-Road
4032,2021-03-26,Donnelly and Sons,Mazda,Protege5,2017,Crimson,40770,Economy
4033,2021-04-09,Bartoletti-Powlowski,Geo,Prizm,2012,Yellow,24417,Budget
4034,2019-05-08,Hilpert and Sons,Mercury,Sable,2021,Goldenrod,45714,Economy
4035,2021-12-15,Abbott-Romaguera,Mercury,Villager,2016,Puce,63936,Budget
4036,2021-07-22,Homenick Inc,Pontiac,Torrent,2017,Green,82464,Budget
4037,2022-04-01,Hintz-McKenzie,Chevrolet,Suburban 1500,2010,Pink,76659,Sports
4038,2020-08-06,"Schuster, Lesch and Muller",Chevrolet,Sportvan G10,2017,Turquoise,85881,Budget
4039,2020-06-24,Ryan LLC,Toyota,Sequoia,2012,Indigo,43411,Sports
4040,2019-08-09,"Abshire, Reilly and Sawayn",Ford,Ranger,2019,Turquoise,45637,Off-Road
4041,2018-03-10,"Stiedemann, Batz and Wintheiser",Mazda,CX-7,2010,Goldenrod,32147,Sports
4042,2018-01-05,"Maggio, Schmeler and Waelchi",Dodge,Ram 3500,2018,Maroon,59735,Budget
4043,2018-07-27,"Murphy, Toy and Turner",Chrysler,300M,2022,Teal,31710,Economy
4044,2023-04-10,Brakus LLC,Plymouth,Voyager,2021,Khaki,19277,Economy
4045,2021-12-27,Auer and Sons,BMW,3 Series,2015,Fuscia,30304,Luxury
4046,2023-03-24,"Hodkiewicz, Rolfson and Roob",Mercedes-Benz,R-Class,2011,Maroon,58673,Sports
4047,2023-02-19,Kunde Inc,Nissan,Sentra,2010,Goldenrod,22216,Economy
4048,2019-02-20,Carroll Group,Dodge,Caravan,2016,Aquamarine,80401,Sports
4049,2018-04-01,Hagenes LLC,Buick,Regal,2016,Teal,91651,Budget
4050,2022-06-08,Kemmer Group,Mazda,Protege,2016,Orange,42221,Sports
4051,2021-03-26,Berge and Sons,Nissan,Pathfinder,2012,Indigo,59170,Off-Road
4052,2018-05-16,"Kassulke, Sanford and Nolan",Mazda,MPV,2018,Orange,55549,Sports
4053,2021-06-27,Tremblay Inc,Oldsmobile,Bravada,2016,Fuscia,28775,Off-Road
4054,2022-08-29,"Beatty, Morar and Rutherford",Honda,Insight,2011,Green,22932,Budget
4055,2018-09-06,Wisozk Inc,Mazda,MX-6,2022,Puce,84674,Off-Road
4056,2018-08-07,Rolfson LLC,Chevrolet,Silverado 2500,2012,Khaki,61738,Economy
4057,2023-03-01,Tremblay-Schmeler,Toyota,Celica,2017,Orange,57327,Budget
4058,2020-09-30,Rutherford LLC,GMC,Rally Wagon 3500,2021,Orange,36680,Economy
4059,2021-08-28,Satterfield and Sons,Mitsubishi,Chariot,2012,Mauv,74532,Economy
4060,2022-03-07,Boehm-Stehr,Mazda,MPV,2015,Maroon,98303,Sports
4061,2021-12-30,O'Conner-Wilkinson,Jeep,Compass,2011,Goldenrod,23697,Off-Road
4062,2018-02-07,"Mante, Anderson and Bechtelar",Lincoln,Continental,2015,Maroon,48523,Economy
4063,2018-05-05,Stark-Anderson,Lotus,Esprit,2021,Aquamarine,68028,Off-Road
4064,2021-02-12,Gibson LLC,Mercedes-Benz,C-Class,2010,Green,69795,Sports
4065,2018-01-02,"Wolf, Harris and Skiles",Ford,Mustang,2016,Crimson,14132,Off-Road
4066,2019-05-03,"Wiza, Carroll and Abshire",Volkswagen,rio,2012,Pink,94729,Sports
4067,2018-11-13,Durgan-Deckow,Mazda,Miata MX-5,2017,Green,80929,Off-Road
4068,2018-03-17,"Cruickshank, Borer and Walter",Mazda,626,2022,Aquamarine,76528,Economy
4069,2018-04-01,Dooley-Ritchie,GMC,Savana 1500,2019,Puce,63110,Budget
4070,2020-10-08,"Nolan, Quigley and Ratke",Infiniti,Q,2022,Teal,69241,Off-Road
4071,2022-10-15,Heidenreich-Yundt,GMC,2500,2010,Puce,45618,Sports
4072,2021-06-01,Hackett Inc,Mitsubishi,Chariot,2022,Maroon,87210,Budget
4073,2022-12-25,Lang-Schneider,Maybach,57,2021,Yellow,54013,Luxury
4074,2019-09-09,Roob-Wintheiser,Lincoln,MKT,2013,Indigo,47156,Luxury
4075,2021-04-06,Homenick-Romaguera,Volvo,V90,2018,Mauv,23817,Economy
4076,2021-08-20,"Leffler, Wiegand and Parker",Lexus,HS,2012,Turquoise,88592,Sports
4077,2022-08-05,Hackett Inc,Mazda,Familia,2012,Red,25938,Luxury
4078,2020-01-14,Ankunding-Emard,Mazda,929,2015,Indigo,38411,Budget
4079,2019-05-08,Bauch-Hilll,Toyota,MR2,2015,Violet,38448,Luxury
4080,2018-11-09,"Goyette, Schinner and Herzog",GMC,Envoy,2021,Green,38703,Off-Road
4081,2021-10-09,Hintz and Sons,Pontiac,Grand Prix,2017,Red,86590,Budget
4082,2021-05-20,Dooley-Brakus,Mitsubishi,Mighty Max Macro,2017,Pink,21155,Sports
4083,2018-09-20,McDermott-Upton,Hyundai,Sonata,2014,Violet,51500,Off-Road
4084,2020-01-02,"Bauch, Hoeger and Nikolaus",Ford,Fiesta,2013,Indigo,82657,Economy
4085,2022-03-30,"Bayer, Kautzer and Sanford",Bentley,Continental GT,2010,Orange,78561,Luxury
4086,2020-04-15,Smitham LLC,Hyundai,Accent,2012,Red,56562,Economy
4087,2018-08-23,"Lang, Kerluke and Hagenes",Honda,Accord Crosstour,2011,Pink,17447,Budget
4088,2018-12-05,Crooks LLC,Mitsubishi,Pajero,2011,Khaki,83467,Off-Road
4089,2020-07-22,"Luettgen, Hirthe and Funk",GMC,Rally Wagon 2500,2022,Puce,28473,Budget
4090,2022-11-30,Ondricka-Cartwright,Chrysler,Crossfire,2023,Indigo,60316,Sports
4091,2019-10-19,"Fadel, Casper and MacGyver",Nissan,200SX,2017,Pink,20939,Budget
4092,2022-07-14,Moore-Franecki,Chevrolet,Astro,2014,Orange,57329,Budget
4093,2020-10-21,Ryan LLC,Hyundai,Veracruz,2012,Pink,31719,Economy
4094,2022-03-08,Harvey Inc,Acura,Legend,2022,Fuscia,29960,Luxury
4095,2018-11-24,Stokes-Cruickshank,Audi,RS 6,2019,Yellow,88591,Luxury
4096,2021-11-05,Grimes Inc,Lexus,LS Hybrid,2012,Teal,85872,Luxury
4097,2022-10-01,"Grimes, Parker and Jacobs",Acura,NSX,2022,Orange,88676,Economy
4098,2021-02-28,Barrows Inc,Dodge,Grand Caravan,2016,Green,88965,Budget
4099,2022-11-30,Kshlerin LLC,Mitsubishi,Eclipse,2023,Mauv,21360,Economy
4100,2019-08-23,Jaskolski and Sons,Ford,Thunderbird,2015,Puce,24531,Sports
4101,2022-07-18,Tromp-Hudson,Kia,Sedona,2012,Purple,64678,Luxury
4102,2021-06-19,Stehr Inc,Lexus,IS,2021,Green,73161,Budget
4103,2018-09-15,Prohaska and Sons,Chrysler,PT Cruiser,2010,Crimson,87357,Luxury
4104,2021-10-03,Jacobson Inc,Dodge,Dakota,2013,Aquamarine,60510,Off-Road
4105,2018-07-13,Stoltenberg Inc,BMW,X6,2010,Blue,75559,Economy
4106,2020-05-19,"Schroeder, Hartmann and Waelchi",BMW,X6 M,2010,Turquoise,54909,Sports
4107,2022-06-09,Jast-Runolfsson,Cadillac,DeVille,2012,Turquoise,87753,Luxury
4108,2020-06-06,"Mills, Rogahn and Bartoletti",Honda,Civic,2020,Orange,61058,Sports
4109,2020-01-18,"Effertz, Kling and Runte",Mercedes-Benz,S-Class,2016,Mauv,72075,Sports
4110,2019-06-29,Price and Sons,Jeep,Wrangler,2016,Yellow,38361,Luxury
4111,2018-01-31,Reichert LLC,GMC,Rally Wagon 3500,2014,Turquoise,82477,Economy
4112,2019-02-02,Dooley-Mohr,Buick,Regal,2011,Crimson,54784,Luxury
4113,2023-05-06,"Wisozk, Keebler and D'Amore",GMC,Terrain,2011,Khaki,82784,Sports
4114,2022-07-16,Kihn Inc,Buick,Enclave,2010,Puce,50294,Budget
4115,2019-01-27,"Botsford, Skiles and Sauer",Dodge,Durango,2015,Aquamarine,51406,Luxury
4116,2021-01-19,"Connelly, Satterfield and Zboncak",Cadillac,Escalade EXT,2010,Red,97982,Luxury
4117,2019-12-08,Raynor-Becker,Plymouth,Sundance,2011,Blue,53613,Sports
4118,2022-04-17,Durgan-Graham,Nissan,Sentra,2010,Turquoise,60708,Off-Road
4119,2021-02-22,"Davis, King and Blanda",Lexus,GS,2013,Pink,57558,Economy
4120,2023-04-26,Kreiger Group,Hyundai,Elantra,2023,Violet,41917,Budget
4121,2018-03-16,Medhurst-Renner,Buick,Regal,2016,Fuscia,94120,Off-Road
4122,2021-04-10,Crooks-Marquardt,Chevrolet,G-Series G30,2012,Violet,70711,Budget
4123,2020-10-21,O'Conner LLC,Buick,Century,2019,Orange,70381,Sports
4124,2022-11-16,Donnelly-Emmerich,Lexus,ES,2010,Mauv,45728,Economy
4125,2023-02-07,Crooks-Schmitt,Lexus,RX Hybrid,2016,Khaki,72849,Budget
4126,2021-12-10,"Bernier, Thompson and Harber",Dodge,Dakota,2011,Orange,33990,Budget
4127,2021-04-15,Schinner Group,Volvo,C70,2010,Aquamarine,73202,Luxury
4128,2019-12-09,Stroman LLC,Toyota,Prius v,2012,Purple,61221,Economy
4129,2019-02-06,"Mayer, Collins and Will",Infiniti,Q,2012,Orange,31134,Sports
4130,2019-01-24,Blick and Sons,Fairthorpe,Rockette,2012,Yellow,39881,Economy
4131,2018-12-23,"Little, Bernier and Williamson",Mitsubishi,Outlander,2012,Pink,29072,Economy
4132,2018-03-27,"Stokes, Kirlin and Harber",Kia,Rio5,2010,Puce,94483,Luxury
4133,2019-01-26,Sporer LLC,Mazda,323,2014,Khaki,79160,Budget
4134,2022-05-13,Brakus-Mohr,Infiniti,FX,2015,Crimson,31981,Off-Road
4135,2022-12-31,"Bogan, Hettinger and Veum",Chevrolet,Lumina,2016,Puce,98245,Sports
4136,2020-07-12,Mueller-Bogisich,Mazda,626,2013,Pink,13302,Luxury
4137,2020-01-12,Ritchie Group,Ford,F350,2017,Khaki,13085,Economy
4138,2022-07-10,Conroy-Tremblay,Kia,Carens,2013,Puce,94192,Economy
4139,2019-04-15,Crooks-Weissnat,Nissan,Frontier,2011,Blue,53553,Off-Road
4140,2021-06-13,"Rowe, Nitzsche and Turner",Lincoln,Mark LT,2013,Green,33447,Budget
4141,2018-02-11,Hermiston LLC,Mercury,Mountaineer,2014,Blue,48173,Off-Road
4142,2022-05-25,Roob-Klocko,Kia,Optima,2013,Fuscia,99518,Luxury
4143,2023-01-01,Schmidt and Sons,Cadillac,Escalade EXT,2010,Crimson,83948,Sports
4144,2018-04-27,"Klocko, Collins and Auer",Lexus,GS,2022,Violet,24681,Off-Road
4145,2023-03-08,"Larson, Mraz and Blanda",Holden,VS Commodore,2019,Khaki,67857,Sports
4146,2019-04-07,Oberbrunner Inc,Mercedes-Benz,GL-Class,2022,Goldenrod,62653,Sports
4147,2021-05-11,Hoeger Group,Honda,Accord,2013,Mauv,57273,Luxury
4148,2022-11-22,"Satterfield, Kuhlman and Batz",Honda,Accord,2020,Pink,37486,Sports
4149,2022-03-13,"Zboncak, Lubowitz and Volkman",GMC,Sierra,2011,Goldenrod,27359,Economy
4150,2019-09-06,Barrows-Collier,Chevrolet,TrailBlazer,2011,Crimson,28461,Luxury
4151,2022-06-04,"Schamberger, Reinger and Ankunding",Chevrolet,Cavalier,2022,Violet,30917,Off-Road
4152,2018-01-22,Streich-Waters,Pontiac,Vibe,2013,Puce,25051,Luxury
4153,2020-12-31,"Ullrich, Hahn and Rice",Oldsmobile,Bravada,2021,Khaki,35821,Luxury
4154,2019-07-07,O'Keefe Group,Honda,CR-X,2013,Purple,90163,Luxury
4155,2018-05-04,Harvey and Sons,Ford,Bronco II,2023,Maroon,11413,Off-Road
4156,2021-10-07,"Kohler, Heller and O'Conner",Lexus,RX,2013,Teal,97051,Budget
4157,2023-04-05,"Walker, Dietrich and Pagac",Buick,Roadmaster,2011,Goldenrod,64425,Sports
4158,2019-01-15,Balistreri Group,Lincoln,Aviator,2017,Blue,64034,Budget
4159,2018-07-11,Gottlieb Group,Audi,5000CS,2014,Green,62662,Luxury
4160,2020-03-13,"Treutel, Langosh and Reynolds",Dodge,Ram,2012,Aquamarine,95110,Luxury
4161,2019-09-06,Borer Inc,Oldsmobile,98,2010,Khaki,33437,Sports
4162,2020-02-26,"Becker, O'Connell and Bechtelar",Ford,Explorer Sport,2014,Mauv,52206,Economy
4163,2020-04-21,Hudson-Funk,Chrysler,Aspen,2010,Aquamarine,96365,Luxury
4164,2022-04-19,Bergstrom Group,Lexus,RX Hybrid,2012,Pink,43418,Luxury
4165,2022-06-12,"Parisian, Bradtke and Keeling",Isuzu,i-280,2020,Green,16563,Luxury
4166,2020-10-27,Ritchie-Hoeger,Ford,Escort,2019,Yellow,41355,Luxury
4167,2022-11-08,Zboncak-Auer,Saab,9000,2018,Goldenrod,17607,Off-Road
4168,2020-12-02,Abbott Inc,Ford,F150,2010,Khaki,48712,Budget
